step_id,token_id,token_text
297,15592, AI
298,30556,²
299,284, =
300,220, 
301,11739,169
302,482, -
303,220, 
304,1032,13
305,284, =
306,220, 
307,10132,156
308,13,.
309,2100, So
310,11,","
311,15592, AI
312,374, is
313,18430, sqrt
314,7,(
315,10132,156
316,570,).
317,358, I
318,649, can
319,40821, simplify
320,18430, sqrt
321,7,(
322,10132,156
323,8,)
324,439, as
325,18430, sqrt
326,7,(
327,19,4
328,9,*
329,2137,39
330,8,)
331,284, =
332,220, 
333,17,2
334,9,*
335,27986,sqrt
336,7,(
337,2137,39
338,570,).
339,2100, So
340,11,","
341,15592, AI
342,374, is
343,220, 
344,17,2
345,9,*
346,27986,sqrt
347,7,(
348,2137,39
349,3677,").

"
350,7184,Now
351,11,","
352,279, the
353,3575, problem
354,2795, says
355,430, that
356,44190, IA
357,89284, intersects
358,19921, ABC
359,520, at
360,386, M
361,13,.
362,89290, Hmm
363,11,","
364,358, I
365,1205, need
366,311, to
367,7216, figure
368,704, out
369,1148, what
370,386, M
371,374, is
372,13,.
373,1102, It
374,2795, says
375,430, that
376,22217, triangle
377,362, A
378,1937,OM
379,374, is
380,374, is
381,437,os
382,346,ce
383,645,les
384,323, and
385,507, O
386,40,I
387,374, is
388,77933, perpendicular
389,311, to
390,6912, AM
391,11,","
392,902, which
393,24897, implies
394,430, that
395,358, I
396,374, is
397,279, the
398,83063, midpoint
399,315, of
400,6912, AM
401,13,.
402,2100, So
403,11,","
404,422, if
405,358, I
406,374, is
407,279, the
408,83063, midpoint
409,11,","
410,1243, then
411,15592, AI
412,284, =
413,6654, IM
414,13,.
415,8876, Since
416,15592, AI
417,374, is
418,18430, sqrt
419,7,(
420,10132,156
421,705,"),"
422,1243, then
423,6654, IM
424,374, is
425,1101, also
426,18430, sqrt
427,7,(
428,10132,156
429,570,).
430,15636, Therefore
431,11,","
432,6912, AM
433,374, is
434,11157, twice
435,430, that
436,11,","
437,902, which
438,374, is
439,220, 
440,17,2
441,9,*
442,27986,sqrt
443,7,(
444,10132,156
445,3677,").

"
446,14524,Wait
447,11,","
448,719, but
449,1243, then
450,433, it
451,2795, says
452,430, that
453,386, M
454,374, is
455,279, the
456,83063, midpoint
457,315, of
458,8105, II
459,4404,_a
460,11,","
461,1405, where
462,358, I
463,4404,_a
464,374, is
465,279, the
466,362, A
467,10397,-ex
468,3133,center
469,13,.
470,89290, Hmm
471,11,","
472,358, I
473,1205, need
474,311, to
475,19635, recall
476,1148, what
477,279, the
478,506, ex
479,3133,center
480,374, is
481,13,.
482,578, The
483,506, ex
484,3133,center
485,14329, opposite
486,311, to
487,362, A
488,374, is
489,279, the
490,4219, center
491,315, of
492,279, the
493,3521, exc
494,7219,ircle
495,14329, opposite
496,362, A
497,11,","
498,902, which
499,374, is
500,69760, tangent
501,311, to
502,18531, BC
503,323, and
504,279, the
505,20300, extensions
506,315, of
507,14469, AB
508,323, and
509,10807, AC
510,13,.
511,578, The
512,506, ex
513,27813,radius
514,374, is
515,5552, related
516,311, to
517,279, the
518,304, in
519,27813,radius
520,323, and
521,279, the
522,5347, sem
523,13154,iper
524,26402,imeter
525,382,".

"
526,4071,But
527,7344, maybe
528,358, I
529,1541, don
530,956,'t
531,1205, need
532,311, to
533,636, get
534,1139, into
535,430, that
536,13,.
537,578, The
538,1401, key
539,1486, point
540,374, is
541,430, that
542,386, M
543,374, is
544,279, the
545,83063, midpoint
546,315, of
547,8105, II
548,4404,_a
549,11,","
550,779, so
551,8105, II
552,4404,_a
553,374, is
554,11157, twice
555,6654, IM
556,11,","
557,902, which
558,374, is
559,18430, sqrt
560,7,(
561,10132,156
562,570,).
563,2100, So
564,11,","
565,8105, II
566,4404,_a
567,374, is
568,220, 
569,17,2
570,9,*
571,27986,sqrt
572,7,(
573,10132,156
574,570,).
575,15636, Therefore
576,11,","
577,279, the
578,506, ex
579,27813,radius
580,5552, related
581,311, to
582,362, A
583,11,","
584,902, which
585,374, is
586,358, I
587,4404,_a
588,11,","
589,374, is
590,18430, sqrt
591,7,(
592,10132,156
593,570,).
594,14144, Wait
595,11,","
596,912, no
597,11,","
598,279, the
599,506, ex
600,27813,radius
601,374, is
602,264, a
603,2204, different
604,6767, measure
605,13,.
606,10926, Maybe
607,358, I
608,1205, need
609,311, to
610,1781, think
611,22009, differently
612,382,".

"
613,14524,Wait
614,11,","
615,279, the
616,3575, problem
617,2795, says
618,430, that
619,14469, AB
620,353, *
621,10807, AC
622,284, =
623,15592, AI
624,353, *
625,15592, AI
626,4404,_a
627,13,.
628,2100, So
629,11,","
630,422, if
631,358, I
632,649, can
633,1505, find
634,15592, AI
635,4404,_a
636,11,","
637,1243, then
638,358, I
639,649, can
640,12849, compute
641,14469, AB
642,353, *
643,10807, AC
644,13,.
645,8876, Since
646,15592, AI
647,374, is
648,18430, sqrt
649,7,(
650,10132,156
651,705,"),"
652,422, if
653,358, I
654,649, can
655,1505, find
656,15592, AI
657,4404,_a
658,11,","
659,1243, then
660,14469, AB
661,353, *
662,10807, AC
663,1053, would
664,387, be
665,18430, sqrt
666,7,(
667,10132,156
668,8,)
669,353, *
670,15592, AI
671,4404,_a
672,382,".

"
673,4071,But
674,1268, how
675,656, do
676,358, I
677,1505, find
678,15592, AI
679,4404,_a
680,30,?
681,358, I
682,1440, know
683,430, that
684,304, in
685,264, a
686,22217, triangle
687,11,","
688,279, the
689,304, in
690,27813,radius
691,323, and
692,506, ex
693,27813,radius
694,527, are
695,5552, related
696,13,.
697,578, The
698,506, ex
699,27813,radius
700,14329, opposite
701,311, to
702,362, A
703,374, is
704,2728, given
705,555, by
706,436, r
707,4404,_a
708,284, =
709,82263, Δ
710,611, /
711,320, (
712,82,s
713,482, -
714,264, a
715,705,"),"
716,1405, where
717,82263, Δ
718,374, is
719,279, the
720,3158, area
721,11,","
722,274, s
723,374, is
724,279, the
725,5347, sem
726,13154,iper
727,26402,imeter
728,11,","
729,323, and
730,264, a
731,374, is
732,279, the
733,3185, side
734,18531, BC
735,382,".

"
736,4071,But
737,358, I
738,1541, don
739,956,'t
740,1440, know
741,279, the
742,11314, sides
743,315, of
744,279, the
745,22217, triangle
746,3686, yet
747,13,.
748,10926, Maybe
749,1070, there
750,596,'s
751,2500, another
752,1648, way
753,13,.
754,8876, Since
755,386, M
756,374, is
757,279, the
758,83063, midpoint
759,315, of
760,8105, II
761,4404,_a
762,11,","
763,323, and
764,386, M
765,374, is
766,1101, also
767,279, the
768,83063, midpoint
769,315, of
770,6912, AM
771,11,","
772,1243, then
773,6654, IM
774,284, =
775,18430, sqrt
776,7,(
777,10132,156
778,570,).
779,2100, So
780,11,","
781,8105, II
782,4404,_a
783,374, is
784,220, 
785,17,2
786,9,*
787,27986,sqrt
788,7,(
789,10132,156
790,570,).
791,15636, Therefore
792,11,","
793,279, the
794,6138, distance
795,1990, between
796,279, the
797,304, in
798,3133,center
799,358, I
800,323, and
801,279, the
802,506, ex
803,3133,center
804,358, I
805,4404,_a
806,374, is
807,220, 
808,17,2
809,9,*
810,27986,sqrt
811,7,(
812,10132,156
813,570,).
814,358, I
815,1781, think
816,1070, there
817,596,'s
818,264, a
819,15150, formula
820,369, for
821,279, the
822,6138, distance
823,1990, between
824,279, the
825,304, in
826,3133,center
827,323, and
828,506, ex
829,3133,center
830,382,".

"
831,9642,Yes
832,11,","
833,279, the
834,15150, formula
835,374, is
836,8105, II
837,4404,_a
838,284, =
839,220, 
840,19,4
841,70766,*R
842,70766,*R
843,4404,_a
844,611, /
845,320, (
846,49,R
847,489, +
848,432, R
849,4404,_a
850,705,"),"
851,719, but
852,358, I
853,2643, might
854,387, be
855,5906, mis
856,30380,remember
857,287,ing
858,13,.
859,39578, Alternatively
860,11,","
861,358, I
862,1781, think
863,433, it
864,596,'s
865,18430, sqrt
866,2855,(R
867,2855,(R
868,489, +
869,220, 
870,17,2
871,81,r
872,4404,_a
873,595,))
874,477, or
875,2555, something
876,1093, like
877,430, that
878,13,.
879,14144, Wait
880,11,","
881,7344, maybe
882,433, it
883,596,'s
884,2731, better
885,311, to
886,19635, recall
887,430, that
888,304, in
889,22217, triangle
890,19921, ABC
891,11,","
892,279, the
893,6138, distance
894,1990, between
895,279, the
896,304, in
897,3133,center
898,323, and
899,506, ex
900,3133,center
901,374, is
902,18430, sqrt
903,2855,(R
904,2855,(R
905,489, +
906,220, 
907,17,2
908,81,r
909,4404,_a
910,4682,)).
911,6914, Let
912,757, me
913,1817, check
914,382,".

"
915,14524,Wait
916,11,","
917,3604, actually
918,11,","
919,279, the
920,15150, formula
921,369, for
922,279, the
923,6138, distance
924,1990, between
925,279, the
926,304, in
927,3133,center
928,323, and
929,506, ex
930,3133,center
931,374, is
932,18430, sqrt
933,2855,(R
934,2855,(R
935,489, +
936,220, 
937,17,2
938,81,r
939,4404,_a
940,4682,)).
941,2100, So
942,11,","
943,422, if
944,8105, II
945,4404,_a
946,284, =
947,18430, sqrt
948,2855,(R
949,2855,(R
950,489, +
951,220, 
952,17,2
953,81,r
954,4404,_a
955,5850,")),"
956,1243, then
957,220, 
958,17,2
959,9,*
960,27986,sqrt
961,7,(
962,10132,156
963,8,)
964,284, =
965,18430, sqrt
966,7,(
967,1032,13
968,6737,*(
969,1032,13
970,489, +
971,220, 
972,17,2
973,81,r
974,4404,_a
975,4682,)).
976,6914, Let
977,757, me
978,9518, square
979,2225, both
980,11314, sides
981,25,:
982,220, 
983,19,4
984,9,*
985,10132,156
986,284, =
987,220, 
988,1032,13
989,6737,*(
990,1032,13
991,489, +
992,220, 
993,17,2
994,81,r
995,4404,_a
996,570,).
997,2100, So
998,11,","
999,220, 
1000,23000,624
1001,284, =
1002,220, 
1003,11739,169
1004,489, +
1005,220, 
1006,1627,26
1007,81,r
1008,4404,_a
1009,13,.
1010,15636, Therefore
1011,11,","
1012,220, 
1013,23000,624
1014,482, -
1015,220, 
1016,11739,169
1017,284, =
1018,220, 
1019,1627,26
1020,81,r
1021,4404,_a
1022,13,.
1023,220, 
1024,20325,455
1025,284, =
1026,220, 
1027,1627,26
1028,81,r
1029,4404,_a
1030,13,.
1031,2100, So
1032,11,","
1033,436, r
1034,4404,_a
1035,284, =
1036,220, 
1037,20325,455
1038,611, /
1039,220, 
1040,1627,26
1041,13,.
1042,6914, Let
1043,757, me
1044,12849, compute
1045,430, that
1046,25,:
1047,220, 
1048,1627,26
1049,9,*
1050,1114,17
1051,284, =
1052,220, 
1053,20502,442
1054,11,","
1055,779, so
1056,220, 
1057,20325,455
1058,482, -
1059,220, 
1060,20502,442
1061,284, =
1062,220, 
1063,1032,13
1064,11,","
1065,779, so
1066,436, r
1067,4404,_a
1068,284, =
1069,220, 
1070,1114,17
1071,489, +
1072,220, 
1073,1032,13
1074,14,/
1075,1627,26
1076,284, =
1077,220, 
1078,1114,17
1079,13,.
1080,20,5
1081,13,.
1082,14144, Wait
1083,11,","
1084,220, 
1085,1114,17
1086,13,.
1087,20,5
1088,374, is
1089,220, 
1090,1758,35
1091,14,/
1092,17,2
1093,13,.
1094,2100, So
1095,11,","
1096,436, r
1097,4404,_a
1098,284, =
1099,220, 
1100,1758,35
1101,14,/
1102,17,2
1103,382,".

"
1104,4071,But
1105,3868, wait
1106,11,","
1107,374, is
1108,430, that
1109,4495, correct
1110,30,?
1111,6914, Let
1112,757, me
1113,2033, double
1114,16313,-check
1115,279, the
1116,15150, formula
1117,369, for
1118,8105, II
1119,4404,_a
1120,13,.
1121,358, I
1122,1781, think
1123,279, the
1124,4495, correct
1125,15150, formula
1126,374, is
1127,8105, II
1128,4404,_a
1129,284, =
1130,18430, sqrt
1131,2855,(R
1132,2855,(R
1133,489, +
1134,220, 
1135,17,2
1136,81,r
1137,4404,_a
1138,4682,)).
1139,2100, So
1140,11,","
1141,422, if
1142,8105, II
1143,4404,_a
1144,284, =
1145,220, 
1146,17,2
1147,9,*
1148,27986,sqrt
1149,7,(
1150,10132,156
1151,705,"),"
1152,1243, then
1153,1473,":

"
1154,27986,sqrt
1155,2855,(R
1156,2855,(R
1157,489, +
1158,220, 
1159,17,2
1160,81,r
1161,4404,_a
1162,595,))
1163,284, =
1164,220, 
1165,17,2
1166,9,*
1167,27986,sqrt
1168,7,(
1169,10132,156
1170,696,")

"
1171,34371,Square
1172,2225, both
1173,11314, sides
1174,1473,":

"
1175,49,R
1176,2855,(R
1177,489, +
1178,220, 
1179,17,2
1180,81,r
1181,4404,_a
1182,8,)
1183,284, =
1184,220, 
1185,19,4
1186,9,*
1187,10132,156
1188,271,"

"
1189,1032,13
1190,6737,*(
1191,1032,13
1192,489, +
1193,220, 
1194,17,2
1195,81,r
1196,4404,_a
1197,8,)
1198,284, =
1199,220, 
1200,23000,624
1201,271,"

"
1202,11739,169
1203,489, +
1204,220, 
1205,1627,26
1206,81,r
1207,4404,_a
1208,284, =
1209,220, 
1210,23000,624
1211,271,"

"
1212,1627,26
1213,81,r
1214,4404,_a
1215,284, =
1216,220, 
1217,23000,624
1218,482, -
1219,220, 
1220,11739,169
1221,284, =
1222,220, 
1223,20325,455
1224,271,"

"
1225,81,r
1226,4404,_a
1227,284, =
1228,220, 
1229,20325,455
1230,611, /
1231,220, 
1232,1627,26
1233,284, =
1234,220, 
1235,1114,17
1236,13,.
1237,20,5
1238,271,"

"
1239,9642,Yes
1240,11,","
1241,430, that
1242,5084, seems
1243,4495, correct
1244,13,.
1245,2100, So
1246,11,","
1247,279, the
1248,506, ex
1249,27813,radius
1250,436, r
1251,4404,_a
1252,374, is
1253,220, 
1254,1114,17
1255,13,.
1256,20,5
1257,477, or
1258,220, 
1259,1758,35
1260,14,/
1261,17,2
1262,382,".

"
1263,7184,Now
1264,11,","
1265,358, I
1266,1205, need
1267,311, to
1268,1505, find
1269,14469, AB
1270,353, *
1271,10807, AC
1272,13,.
1273,578, The
1274,3575, problem
1275,2795, says
1276,430, that
1277,14469, AB
1278,353, *
1279,10807, AC
1280,284, =
1281,15592, AI
1282,353, *
1283,15592, AI
1284,4404,_a
1285,13,.
1286,2100, So
1287,11,","
1288,15592, AI
1289,374, is
1290,18430, sqrt
1291,7,(
1292,10132,156
1293,705,"),"
1294,323, and
1295,15592, AI
1296,4404,_a
1297,374, is
1298,279, the
1299,6138, distance
1300,505, from
1301,362, A
1302,311, to
1303,279, the
1304,506, ex
1305,3133,center
1306,358, I
1307,4404,_a
1308,382,".

"
1309,14524,Wait
1310,11,","
1311,374, is
1312,1070, there
1313,264, a
1314,15150, formula
1315,369, for
1316,15592, AI
1317,4404,_a
1318,30,?
1319,358, I
1320,1781, think
1321,779, so
1322,13,.
1323,578, The
1324,6138, distance
1325,505, from
1326,264, a
1327,12202, vertex
1328,311, to
1329,279, the
1330,506, ex
1331,3133,center
1332,649, can
1333,387, be
1334,13605, expressed
1335,304, in
1336,3878, terms
1337,315, of
1338,279, the
1339,506, ex
1340,27813,radius
1341,323, and
1342,279, the
1343,27030, angles
1344,13,.
1345,6914, Let
1346,757, me
1347,19635, recall
1348,382,".

"
1349,644,In
1350,22217, triangle
1351,19921, ABC
1352,11,","
1353,279, the
1354,6138, distance
1355,505, from
1356,362, A
1357,311, to
1358,279, the
1359,506, ex
1360,3133,center
1361,358, I
1362,4404,_a
1363,374, is
1364,2728, given
1365,555, by
1366,15592, AI
1367,4404,_a
1368,284, =
1369,436, r
1370,4404,_a
1371,611, /
1372,7589, sin
1373,4444,(A
1374,14,/
1375,17,2
1376,570,).
1377,35339, Similarly
1378,11,","
1379,279, the
1380,6138, distance
1381,505, from
1382,362, A
1383,311, to
1384,279, the
1385,304, in
1386,3133,center
1387,358, I
1388,374, is
1389,15592, AI
1390,284, =
1391,436, r
1392,611, /
1393,7589, sin
1394,4444,(A
1395,14,/
1396,17,2
1397,570,).
1398,2100, So
1399,11,","
1400,15592, AI
1401,4404,_a
1402,284, =
1403,436, r
1404,4404,_a
1405,611, /
1406,7589, sin
1407,4444,(A
1408,14,/
1409,17,2
1410,8,)
1411,323, and
1412,15592, AI
1413,284, =
1414,436, r
1415,611, /
1416,7589, sin
1417,4444,(A
1418,14,/
1419,17,2
1420,570,).
1421,15636, Therefore
1422,11,","
1423,15592, AI
1424,353, *
1425,15592, AI
1426,4404,_a
1427,284, =
1428,436, r
1429,353, *
1430,436, r
1431,4404,_a
1432,382,".

"
1433,14524,Wait
1434,11,","
1435,430, that
1436,596,'s
1437,7185, interesting
1438,13,.
1439,2100, So
1440,11,","
1441,15592, AI
1442,353, *
1443,15592, AI
1444,4404,_a
1445,284, =
1446,436, r
1447,353, *
1448,436, r
1449,4404,_a
1450,13,.
1451,15636, Therefore
1452,11,","
1453,14469, AB
1454,353, *
1455,10807, AC
1456,284, =
1457,15592, AI
1458,353, *
1459,15592, AI
1460,4404,_a
1461,284, =
1462,436, r
1463,353, *
1464,436, r
1465,4404,_a
1466,382,".

"
1467,22818,Given
1468,430, that
1469,436, r
1470,374, is
1471,220, 
1472,21,6
1473,323, and
1474,436, r
1475,4404,_a
1476,374, is
1477,220, 
1478,1758,35
1479,14,/
1480,17,2
1481,11,","
1482,1243, then
1483,14469, AB
1484,353, *
1485,10807, AC
1486,284, =
1487,220, 
1488,21,6
1489,353, *
1490,320, (
1491,1758,35
1492,14,/
1493,17,2
1494,8,)
1495,284, =
1496,220, 
1497,18,3
1498,353, *
1499,220, 
1500,1758,35
1501,284, =
1502,220, 
1503,6550,105
1504,382,".

"
1505,14524,Wait
1506,11,","
1507,719, but
1508,279, the
1509,2926, initial
1510,3463, thought
1511,1920, process
1512,304, in
1513,279, the
1514,3575, problem
1515,5224, statement
1516,1071, said
1517,430, that
1518,14469, AB
1519,353, *
1520,10807, AC
1521,284, =
1522,220, 
1523,18,3
1524,353, *
1525,15592, AI
1526,30556,²
1527,284, =
1528,220, 
1529,20304,468
1530,13,.
1531,89290, Hmm
1532,11,","
1533,430, that
1534,596,'s
1535,52133, conflicting
1536,449, with
1537,856, my
1538,1121, result
1539,1618, here
1540,13,.
1541,2100, So
1542,11,","
1543,358, I
1544,2011, must
1545,617, have
1546,1903, made
1547,264, a
1548,16930, mistake
1549,15038, somewhere
1550,382,".

"
1551,14524,Wait
1552,11,","
1553,1095, let
1554,757, me
1555,733, go
1556,1203, back
1557,13,.
1558,578, The
1559,3575, problem
1560,5224, statement
1561,2795, says
1562,25,:
1563,330," """
1564,55915,Therefore
1565,11,","
1566,15592, AI
1567,284, =
1568,6654, IM
1569,284, =
1570,18983, MI
1571,4404,_a
1572,284, =
1573,18430, sqrt
1574,7,(
1575,10132,156
1576,8,)
1577,323, and
1578,14469, AB
1579,353, *
1580,10807, AC
1581,284, =
1582,15592, AI
1583,353, *
1584,15592, AI
1585,4404,_a
1586,284, =
1587,220, 
1588,18,3
1589,353, *
1590,15592, AI
1591,30556,²
1592,284, =
1593,220, 
1594,20304,468
1595,1210,"."""
1596,89290, Hmm
1597,11,","
1598,779, so
1599,4184, according
1600,311, to
1601,279, the
1602,3575, problem
1603,11,","
1604,14469, AB
1605,353, *
1606,10807, AC
1607,374, is
1608,220, 
1609,20304,468
1610,11,","
1611,719, but
1612,4184, according
1613,311, to
1614,856, my
1615,22702, calculation
1616,11,","
1617,433, it
1618,596,'s
1619,220, 
1620,6550,105
1621,13,.
1622,2100, So
1623,11,","
1624,358, I
1625,2011, must
1626,617, have
1627,65302, messed
1628,709, up
1629,15038, somewhere
1630,382,".

"
1631,14524,Wait
1632,11,","
1633,7344, maybe
1634,856, my
1635,15150, formula
1636,369, for
1637,15592, AI
1638,353, *
1639,15592, AI
1640,4404,_a
1641,374, is
1642,15465, incorrect
1643,13,.
1644,6914, Let
1645,757, me
1646,2033, double
1647,16313,-check
1648,382,".

"
1649,40,I
1650,3463, thought
1651,430, that
1652,15592, AI
1653,284, =
1654,436, r
1655,611, /
1656,7589, sin
1657,4444,(A
1658,14,/
1659,17,2
1660,8,)
1661,323, and
1662,15592, AI
1663,4404,_a
1664,284, =
1665,436, r
1666,4404,_a
1667,611, /
1668,7589, sin
1669,4444,(A
1670,14,/
1671,17,2
1672,705,"),"
1673,779, so
1674,15592, AI
1675,353, *
1676,15592, AI
1677,4404,_a
1678,284, =
1679,320, (
1680,81,r
1681,611, /
1682,7589, sin
1683,4444,(A
1684,14,/
1685,17,2
1686,595,))
1687,353, *
1688,320, (
1689,81,r
1690,4404,_a
1691,611, /
1692,7589, sin
1693,4444,(A
1694,14,/
1695,17,2
1696,595,))
1697,284, =
1698,436, r
1699,353, *
1700,436, r
1701,4404,_a
1702,611, /
1703,7589, sin
1704,30556,²
1705,4444,(A
1706,14,/
1707,17,2
1708,570,).
1709,89290, Hmm
1710,11,","
1711,430, that
1712,596,'s
1713,539, not
1714,14647, necessarily
1715,6273, equal
1716,311, to
1717,436, r
1718,353, *
1719,436, r
1720,4404,_a
1721,13,.
1722,2100, So
1723,11,","
1724,856, my
1725,3766, previous
1726,17102, conclusion
1727,574, was
1728,5076, wrong
1729,382,".

"
1730,93114,Alternatively
1731,11,","
1732,7344, maybe
1733,1070, there
1734,596,'s
1735,2500, another
1736,15150, formula
1737,13,.
1738,6914, Let
1739,757, me
1740,19635, recall
1741,430, that
1742,304, in
1743,22217, triangle
1744,19921, ABC
1745,11,","
1746,279, the
1747,6138, distance
1748,505, from
1749,362, A
1750,311, to
1751,279, the
1752,304, in
1753,3133,center
1754,374, is
1755,15592, AI
1756,284, =
1757,436, r
1758,611, /
1759,7589, sin
1760,4444,(A
1761,14,/
1762,17,2
1763,705,"),"
1764,323, and
1765,279, the
1766,6138, distance
1767,505, from
1768,362, A
1769,311, to
1770,279, the
1771,506, ex
1772,3133,center
1773,374, is
1774,15592, AI
1775,4404,_a
1776,284, =
1777,436, r
1778,4404,_a
1779,611, /
1780,7589, sin
1781,4444,(A
1782,14,/
1783,17,2
1784,570,).
1785,2100, So
1786,11,","
1787,15592, AI
1788,353, *
1789,15592, AI
1790,4404,_a
1791,284, =
1792,320, (
1793,81,r
1794,611, /
1795,7589, sin
1796,4444,(A
1797,14,/
1798,17,2
1799,595,))
1800,353, *
1801,320, (
1802,81,r
1803,4404,_a
1804,611, /
1805,7589, sin
1806,4444,(A
1807,14,/
1808,17,2
1809,595,))
1810,284, =
1811,320, (
1812,81,r
1813,353, *
1814,436, r
1815,4404,_a
1816,8,)
1817,611, /
1818,7589, sin
1819,30556,²
1820,4444,(A
1821,14,/
1822,17,2
1823,570,).
1824,89290, Hmm
1825,11,","
1826,430, that
1827,596,'s
1828,539, not
1829,6089, directly
1830,14469, AB
1831,353, *
1832,10807, AC
1833,382,".

"
1834,93114,Alternatively
1835,11,","
1836,7344, maybe
1837,14469, AB
1838,353, *
1839,10807, AC
1840,649, can
1841,387, be
1842,13605, expressed
1843,304, in
1844,3878, terms
1845,315, of
1846,15592, AI
1847,323, and
1848,15592, AI
1849,4404,_a
1850,13,.
1851,6914, Let
1852,757, me
1853,1781, think
1854,382,".

"
1855,14524,Wait
1856,11,","
1857,304, in
1858,22217, triangle
1859,19921, ABC
1860,11,","
1861,14469, AB
1862,353, *
1863,10807, AC
1864,649, can
1865,387, be
1866,5552, related
1867,311, to
1868,279, the
1869,11314, sides
1870,13,.
1871,6914, Let
1872,757, me
1873,79164, denote
1874,14469, AB
1875,284, =
1876,272, c
1877,11,","
1878,10807, AC
1879,284, =
1880,293, b
1881,11,","
1882,18531, BC
1883,284, =
1884,264, a
1885,13,.
1886,5112, Then
1887,11,","
1888,279, the
1889,5347, sem
1890,13154,iper
1891,26402,imeter
1892,274, s
1893,284, =
1894,320, (
1895,64,a
1896,489, +
1897,293, b
1898,489, +
1899,272, c
1900,5738,)/
1901,17,2
1902,13,.
1903,578, The
1904,3158, area
1905,82263, Δ
1906,374, is
1907,436, r
1908,353, *
1909,274, s
1910,284, =
1911,220, 
1912,21,6
